date,active_addresses,n_transactions,hash_rate,miners_revenue,mempool_size
2018-12-24,419725.0,272297.0,38583932.3850211,8231393.77197834,1818236.5
2018-12-25,353052.0,265052.0,40360824.0080155,7569827.66594972,1060135.0
2018-12-26,397075.0,281305.0,39853140.68716,7478293.74229318,1438518.0
2018-12-27,434318.0,300020.0,44168448.9144321,8145258.25043105,1454848.0
2018-12-28,485694.0,308267.0,42391557.2914377,7898836.22197374,544554.5
2018-12-29,423956.0,264980.0,35030149.1390323,6745781.21785835,1737979.5
2018-12-30,391259.0,267639.0,44676132.2352876,8578278.95546906,620794.0
2018-12-31,391031.0,259684.0,40440248.2951255,7453243.5205335,527824.0
2019-01-01,310120.0,234725.0,41615985.2733737,7012103.64869832,895326.5
2019-01-02,415822.0,271696.0,42174589.1025465,7474829.0609802,604496.0
2019-01-03,450626.0,291016.0,43291796.7608921,7679486.80141432,615711.5
2019-01-04,454702.0,281772.0,41615985.2733737,7115351.21898818,2267290.5
2019-01-05,385489.0,265192.0,45526212.0775833,8052390.56037927,2619524.0
2019-01-06,389294.0,258522.0,39381569.9566825,7171471.57828049,494052.0
2019-01-07,448076.0,284782.0,39381569.9566825,7286414.81783128,3076878.5
2019-01-08,465085.0,318524.0,47202023.5651017,8944897.01275319,529379.5
2019-01-09,463346.0,319056.0,45805513.9921697,8518054.36444044,522329.5
2019-01-10,489566.0,327338.0,43571098.6754785,7609635.02307813,353972.0
2019-01-11,486650.0,308372.0,41336683.3587873,6809814.94266555,1533573.0
2019-01-12,396628.0,281502.0,38543664.2129233,6407919.17001489,551597.0
2019-01-13,372207.0,276997.0,38264362.2983369,6266417.92080623,942632.5
2019-01-14,455377.0,326685.0,43423390.2168908,6736884.25294018,512695.0
2019-01-15,466212.0,302279.0,38609293.9848521,6183026.05905401,5342024.5
2019-01-16,493982.0,305702.0,38901788.6362525,6073704.51253915,645095.0
2019-01-17,462879.0,296695.0,37146820.7278501,5891153.31180589,811132.5
2019-01-18,484530.0,305965.0,40364261.8932544,6307175.11619796,520503.0
2019-01-19,400053.0,282188.0,38901788.6362525,6354782.86391987,232526.5
2019-01-20,379374.0,294118.0,45921660.2698619,7150096.95018807,1556423.5
2019-01-21,449404.0,315202.0,43874197.7100592,6879083.71968765,446819.0
2019-01-22,450118.0,296040.0,38024304.6820513,5844342.94107825,468699.0
2019-01-23,482794.0,293494.0,42704219.1044576,6683461.53319797,5417994.0
2019-01-24,470446.0,308146.0,47384133.5268639,7364947.5714072,431437.5
2019-01-25,492261.0,301085.0,40364261.8932544,6309969.92281265,475086.0
2019-01-26,444594.0,288285.0,43874197.7100592,6857448.82582505,242469.0
2019-01-27,383276.0,276651.0,40071767.241854,6393436.19789755,199337.5
2019-01-28,481279.0,308062.0,42070546.8156134,6318406.83135573,1713109.0
2019-01-29,480702.0,326162.0,42201068.245197,6364552.33446091,786174.5
2019-01-30,462721.0,321980.0,39310584.1188136,5884537.24604336,3021927.0
2019-01-31,487936.0,353945.0,44802503.958942,6731427.32322348,1542996.5
2019-02-01,502881.0,339341.0,45669649.196857,6857975.37196296,1063898.0
2019-02-02,418174.0,322032.0,41622971.4199203,6325531.02417506,2456398.5
2019-02-03,389608.0,300171.0,39888680.9440903,6044025.21308595,443261.5
2019-02-04,456122.0,335288.0,42490116.6578353,6411524.44993395,1684670.5
2019-02-05,503603.0,354069.0,42490116.6578353,6422102.20494889,2419748.0
2019-02-06,482655.0,349596.0,47403939.672687,6985845.57387517,1213212.0
2019-02-07,474847.0,353046.0,50294423.7990704,7375022.02374828,1206448.0
2019-02-08,516886.0,335280.0,47114891.2600487,7184754.2731582,1137365.5
2019-02-09,422178.0,310892.0,43357261.8957503,6845104.34819661,1063139.5
2019-02-10,380922.0,299609.0,41018987.2961362,6454979.70124316,1142781.0
2019-02-11,463119.0,315725.0,43691361.6410373,6693602.40799548,23538665.5
2019-02-12,486292.0,271573.0,38568926.138295,6031364.55755759,14360848.5
2019-02-13,546276.0,352651.0,46101919.5246807,6976103.87653069,498744.5
2019-02-14,473265.0,354483.0,42486082.6992156,6566282.2719383,2032676.5
2019-02-15,467228.0,296729.0,38267606.4028396,5762323.41641078,10519062.0
2019-02-16,452438.0,332137.0,45197960.3183144,6898485.34101117,310326.5
2019-02-17,393160.0,327463.0,47909837.9374133,7185045.4307252,1976996.0
2019-02-18,508261.0,344274.0,46704558.9955916,7556019.10851886,5253499.5
2019-02-19,538532.0,348242.0,47005878.731047,7748245.9382798,3297310.0
2019-02-20,521878.0,314320.0,39171565.6092058,6596656.21482153,5449410.5
2019-02-21,491327.0,297595.0,35857048.5191961,6051778.48558182,11684430.0
2019-02-22,542172.0,350306.0,48813797.1437796,8096363.88186099,362463.0
2019-02-23,441275.0,328239.0,43088722.1701264,7190247.7828969,3204384.5
2019-02-24,433694.0,320446.0,41298258.2978092,7119748.03220931,1837348.5
2019-02-25,502106.0,336634.0,43162133.913638,6913971.36597182,5542787.5
2019-02-26,532149.0,366568.0,48595129.7908791,7878415.30725483,572362.0
2019-02-27,519740.0,344560.0,42558467.7050556,6801908.84662639,278213.0
2019-02-28,523892.0,367827.0,45274965.6436762,7350871.43467336,5535790.5
2019-03-01,552623.0,354422.0,48896962.8951703,7830758.1178926,3351761.0
2019-03-02,481021.0,335864.0,39841969.766435,6565214.95545392,2770149.5
2019-03-03,420093.0,353683.0,44067633.2265115,7016670.61795451,1663398.0
2019-03-04,506186.0,304188.0,41351135.2878909,6497311.76435429,3162366.0
2019-03-05,536821.0,285716.0,44973132.539385,7114388.35176686,1139078.0
2019-03-06,524992.0,277863.0,38634637.3492703,6388631.33749861,2669854.0
2019-03-07,524085.0,282523.0,42860300.8093468,7588198.87987363,3745444.5
2019-03-08,545571.0,285264.0,44067633.2265115,7193574.07638771,107308.0
2019-03-09,458538.0,239492.0,41652968.3921821,7087594.99280831,614776.5
2019-03-10,392557.0,212877.0,41045042.9709582,6690849.40826923,3914362.0
2019-03-11,554792.0,294741.0,42839445.3543434,6977449.87654973,553161.5
2019-03-12,532589.0,285653.0,43141131.5892332,7088005.70444551,7027592.5
2019-03-13,515962.0,285957.0,40727641.7101152,6637474.19377045,6769628.5
2019-03-14,551001.0,299929.0,46761366.4079101,7600598.59424684,907127.5
2019-03-15,558693.0,296970.0,46157993.9381306,7723228.79179382,1179905.0
2019-03-16,468300.0,262267.0,49174856.287028,8496146.10726474,215854.5
2019-03-17,413098.0,227290.0,44046190.2939024,7297849.33901329,398036.5
2019-03-18,533680.0,291505.0,48571483.8172485,8269486.75644039,578932.0
2019-03-19,551374.0,304744.0,52493404.8708152,8830120.09324167,346966.5
2019-03-20,538723.0,304960.0,48571483.8172485,8742662.15328318,271275.0
2019-03-21,535702.0,300712.0,43141131.5892332,7388901.05848648,365031.5
2019-03-22,550986.0,298524.0,48571483.8172485,8113657.07200504,471307.5
2019-03-23,450872.0,251573.0,43744504.0590126,7382484.15111263,221373.5
2019-03-24,417726.0,226166.0,47490106.9905989,7499624.0874357,1619110.5
2019-03-25,530401.0,322191.0,46933020.833036,7512795.86116405,4003347.5
2019-03-26,522961.0,366415.0,42493410.7542353,6780907.83753621,12311344.5
2019-03-27,569697.0,383186.0,47250135.8386646,7721974.78508324,13235896.5
2019-03-28,578059.0,393698.0,46298790.8217788,7609348.21050804,16408045.5
2019-03-29,563925.0,369817.0,46615905.8274074,7807462.60003831,21256188.0
2019-03-30,513840.0,377783.0,44078985.7823784,7321449.75025686,17532713.5
2019-03-31,459478.0,381652.0,44078985.7823784,7280099.53845046,14274089.0
2019-04-01,528288.0,368904.0,43127640.7654926,7260086.68771618,31582290.5
2019-04-02,666741.0,401507.0,49787055.8836936,9796335.10708989,33671212.5
2019-04-03,626468.0,360250.0,45030330.7992643,9794906.73422098,42549042.5
2019-04-04,603757.0,354660.0,44396100.788007,9872137.44577406,37742757.0
2019-04-05,632546.0,387090.0,50104170.8893222,10526385.5093253,14460671.0
2019-04-06,478034.0,359569.0,44081037.5636847,9151289.67996446,7434930.5
2019-04-07,447559.0,350631.0,44809649.5150327,9465714.63768817,1985402.5
2019-04-08,579028.0,372417.0,47034242.0441478,10509444.218827,3972614.5
2019-04-09,572096.0,346071.0,41949459.1204562,9214713.9963386,8333875.5
2019-04-10,593178.0,396501.0,47034242.0441478,10332304.7364178,5227888.0
2019-04-11,620631.0,402802.0,49894432.4387244,10673185.0684278,3196457.5
2019-04-12,578099.0,376767.0,47987638.84234,10032844.6937624,1189552.5
2019-04-13,458376.0,367076.0,42902855.9186484,8912797.68267318,1673872.0
2019-04-14,430064.0,337030.0,38771469.7931489,8025830.56805046,4165783.0
2019-04-15,576183.0,381473.0,46080845.2459556,9812670.32039005,6110126.0
2019-04-16,560007.0,358517.0,46080845.2459556,9626718.55527819,6331183.0
2019-04-17,555678.0,350737.0,43856252.7168405,9679415.78377375,7551137.0
2019-04-18,563075.0,382981.0,47352040.9768785,10319254.1749627,3685519.0
2019-04-19,597098.0,362128.0,48305437.7750707,10531918.6568264,2522311.5
2019-04-20,456520.0,319840.0,41631660.1877254,9275897.46327422,17090802.5
2019-04-21,426630.0,390735.0,51199133.0238072,11248346.3029415,1265087.0
2019-04-22,498668.0,342014.0,42318655.5416624,9411111.8267204,9080130.5
2019-04-23,548492.0,311753.0,36634060.0211406,8538019.90240713,28763654.0
2019-04-24,645489.0,404279.0,51477170.5469476,12202481.9130956,10423143.5
2019-04-25,577184.0,384089.0,45160953.3019234,10225360.6553522,11057366.5
2019-04-26,593570.0,381209.0,47687440.1999331,10183521.9482851,7077232.0
2019-04-27,460846.0,359008.0,43266088.1284161,9112041.03117378,4201391.0
2019-04-28,445722.0,383291.0,51477170.5469476,10771720.9485933,330991.0
2019-04-29,573010.0,363207.0,51477170.5469476,11244134.7806778,4001219.0
2019-04-30,604307.0,346486.0,44213520.7151697,9672352.74232865,11578268.0
2019-05-01,565408.0,439549.0,54003657.4449573,11945018.6431959,2315321.0
2019-05-02,584864.0,452646.0,58109198.6542231,12941749.3453502,1974226.0
2019-05-03,615404.0,383032.0,48003251.0621843,11122649.2294458,6844013.5
2019-05-04,508298.0,355910.0,43006075.3622154,10035261.3673471,6783937.5
2019-05-05,460613.0,330732.0,42978500.6950398,9591032.60781153,3612197.0
2019-05-06,573048.0,378476.0,50308167.4802404,11100910.0764288,2661446.0
2019-05-07,578857.0,329943.0,42312167.3509307,10026818.2871987,16625793.0
2019-05-08,635596.0,393081.0,50641334.152295,11731703.7301483,11909386.5
2019-05-09,619054.0,361569.0,49975000.8081859,12149462.758915,3748327.0
2019-05-10,618182.0,322963.0,41645834.0068216,10770042.575463,24138164.0
2019-05-11,573741.0,344957.0,43311667.3670944,11877938.2790655,21309333.5
2019-05-12,551654.0,338571.0,52640334.1846224,15580744.7153727,6212691.0
2019-05-13,648734.0,390428.0,55638834.2331136,16443665.5226962,7363963.0
2019-05-14,669376.0,367370.0,50641334.152295,16211651.6224218,19654411.0
2019-05-15,675925.0,368901.0,49641834.1361313,16983774.4918891,32907291.5
2019-05-16,682196.0,375062.0,48642334.1199676,16642489.0435273,39774819.5
2019-05-17,676115.0,361654.0,50308167.4802404,15398528.2663666,43159093.0
2019-05-18,588499.0,359704.0,50986743.450853,14984659.8529589,10538696.5
2019-05-19,516859.0,346859.0,54326123.0260958,17128952.0847312,2023041.5
2019-05-20,617241.0,381582.0,53659544.8294566,17411194.2865449,10121023.5
2019-05-21,657474.0,380889.0,50993232.0428998,16828129.8548241,10701565.5
2019-05-22,646106.0,394887.0,55659279.4193742,18104557.6470407,5996103.5
2019-05-23,630228.0,389343.0,52659677.5344978,16469421.0512328,3743603.5
2019-05-24,644200.0,373882.0,50993232.0428998,16833084.3068115,7850914.5
2019-05-25,511153.0,338398.0,46660473.7647449,15115205.1345969,543360.0
2019-05-26,476819.0,374072.0,54992701.222735,17530637.7421003,1082891.5
2019-05-27,644814.0,399584.0,55659279.4193742,20943626.1747347,7564513.5
2019-05-28,685040.0,390427.0,54659412.1244154,20098452.3035233,4829829.0
2019-05-29,680323.0,405155.0,57992303.1076115,20660475.7496612,408230.5
2019-05-30,642352.0,376874.0,53664058.5059824,18924858.1213242,7686651.0
2019-05-31,598627.0,298997.0,43386260.5763838,13928405.3729962,30927788.0
2019-06-01,578368.0,332092.0,55994233.735333,17500366.3831521,8635888.5
2019-06-02,489569.0,301003.0,48577778.9359511,15462127.8066285,3060861.0
2019-06-03,550346.0,294009.0,44127906.056322,14378777.9286266,15872074.0
2019-06-04,687738.0,374763.0,57106701.9552403,17028462.3207378,6383681.0
2019-06-05,631420.0,372948.0,59331638.3950548,16774166.520507,1977070.0
2019-06-06,602273.0,364526.0,58219170.1751475,16576546.9153716,1779441.5
2019-06-07,619327.0,350011.0,58589992.9151166,16904713.8524406,785947.5
2019-06-08,471819.0,294369.0,45982019.7561675,12882272.7216123,1052912.5
2019-06-09,438208.0,300917.0,54510942.7754566,15040475.2089595,2021975.0
2019-06-10,607094.0,353629.0,58219170.1751475,16318423.0157517,2667163.0
2019-06-11,623398.0,340449.0,53027651.8155803,14984664.3562564,2437707.5
2019-06-12,601949.0,328464.0,48577778.9359511,14041153.3883298,8385695.0
2019-06-13,667841.0,364373.0,55994233.735333,16311181.085572,9617940.0
2019-06-14,731367.0,364383.0,62264123.1632496,18846894.0773128,12712319.0
2019-06-15,601012.0,330954.0,53775192.2320125,16609185.0992313,3483170.5
2019-06-16,520293.0,295254.0,47882020.4805591,15480924.6966563,8458911.5
2019-06-17,628484.0,321072.0,48986990.1839566,16680372.7946155,21986097.0
2019-06-18,696937.0,394843.0,60036687.2179318,19759220.101567,8916838.0
2019-06-19,664204.0,401032.0,65193212.5004535,21219685.8900861,304652.0
2019-06-20,635532.0,330103.0,53038545.7630809,17906834.4189632,14232970.5
2019-06-21,654639.0,337741.0,48986990.1839566,17538287.9154746,25605878.0
2019-06-22,643642.0,354075.0,51933576.0596833,20226178.7284416,26553182.0
2019-06-23,596158.0,380088.0,66666505.4383169,25447586.8029726,520259.0
2019-06-24,659329.0,388342.0,65193212.5004535,25683149.7809107,2986502.5
2019-06-25,682866.0,361385.0,53775192.2320125,22012700.0893407,18490416.0
2019-06-26,768792.0,399624.0,60773333.6868635,28602342.1291297,35981027.5
2019-06-27,694016.0,361050.0,55539973.1845089,23684931.4245074,46349716.0
2019-06-28,729817.0,407094.0,64293187.5738079,25937334.7871369,26677771.5
2019-06-29,573175.0,356682.0,68631991.643206,27405858.844721,401440.0
2019-06-30,497075.0,330731.0,59954383.5044098,23170049.1634577,680103.0
2019-07-01,624927.0,336862.0,56404452.902175,20510124.4180096,15464276.5
2019-07-02,671396.0,373409.0,62321003.9058997,21634656.1809865,6036312.0
2019-07-03,651074.0,397554.0,67843118.1760427,25660429.8291376,1590430.5
2019-07-04,603018.0,370704.0,65870934.5081345,25608368.4262575,1231000.5
2019-07-05,617685.0,378453.0,74548542.6469306,27132379.4818537,277305.0
2019-07-06,523872.0,348674.0,70209738.5775326,26335706.9788643,508206.5
2019-07-07,447034.0,313273.0,60348820.2379915,22174981.6766463,1087542.0
2019-07-08,622449.0,378966.0,70209738.5775326,27968213.8393009,1317626.0
2019-07-09,623107.0,365588.0,65740170.4585491,25335914.8683845,9613933.0
2019-07-10,616784.0,315664.0,58125055.9333793,21508972.6758214,20304455.5
2019-07-11,598394.0,325776.0,58125055.9333793,19960968.6079638,25433377.0
2019-07-12,637928.0,360899.0,73895419.9463116,24773188.3315347,4144813.0
2019-07-13,472491.0,304545.0,63532037.8806704,20609810.0301931,751488.0
2019-07-14,437636.0,303287.0,65334365.1964341,20182908.1297771,1480855.5
2019-07-15,585913.0,349111.0,65784947.025375,19638311.2811761,762370.0
2019-07-16,595749.0,363337.0,72994256.2884298,22149573.0409782,657234.0
2019-07-17,569185.0,324892.0,59927383.249143,16501101.4444106,30234097.0
2019-07-18,588257.0,315745.0,54520401.3018519,15933222.4948449,40520894.5
2019-07-19,566404.0,299891.0,53168655.8150291,16208139.7509873,39014904.0
2019-07-20,488968.0,323002.0,79752983.7225436,24399901.5665187,787227.5
2019-07-21,400500.0,283934.0,67136692.5121977,20103997.7422695,2487265.5
2019-07-22,533399.0,319399.0,71191928.9726661,21529384.3624169,3808238.5
2019-07-23,531460.0,320352.0,64212845.1846116,18769327.203324,464760.0
2019-07-24,490408.0,295589.0,62282811.3455415,17345757.0026475,9812696.5
2019-07-25,568629.0,336536.0,67211666.9196491,19605754.2098214,436401.5
2019-07-26,563023.0,319612.0,74380911.3910783,20745948.0011575,375651.0
2019-07-27,445312.0,283892.0,68107822.4785777,18834366.1429315,694605.5
2019-07-28,391947.0,272974.0,78413611.4062573,20994348.8070565,360906.5
2019-07-29,521007.0,333619.0,75277066.950007,20887751.4846716,948325.0
2019-07-30,548807.0,328375.0,63627044.6839344,17750997.0400789,314912.5
2019-07-31,573802.0,361337.0,76621300.2883999,21676009.1554116,265287.0
2019-08-01,558918.0,335943.0,63627044.6839344,18606541.3941747,2315593.5
2019-08-02,581154.0,349556.0,75725144.7294713,22617508.8714294,544785.0
2019-08-03,470981.0,327588.0,77517455.8473286,23901417.8952569,808447.5
2019-08-04,421536.0,298805.0,74828989.1705426,23105969.697715,181778.5
2019-08-05,583599.0,339136.0,70305379.0080994,22256372.3249701,6905988.0
2019-08-06,617620.0,368348.0,79916269.034042,24239820.6588186,1125200.5
2019-08-07,545941.0,370909.0,75945274.2994312,23489547.2769286,13839525.0
2019-08-08,568245.0,336181.0,70485156.5393414,22052437.2260143,647703.0
2019-08-09,562840.0,341125.0,72967028.2484731,22823177.0107999,345139.5
2019-08-10,453016.0,304138.0,74952525.6157785,22285954.3660375,460699.0
2019-08-11,414832.0,273280.0,75945274.2994312,22402406.2328598,689504.5
2019-08-12,459560.0,297446.0,66017787.4629043,19835024.1828409,21114661.5
2019-08-13,566410.0,370747.0,77930771.6667366,23339417.3415891,3220465.5
2019-08-14,554189.0,359997.0,75448899.9576049,20751478.0270537,632522.0
2019-08-15,538837.0,355644.0,77930771.6667366,20403806.3045699,181448.5
2019-08-16,533245.0,323625.0,72967028.2484731,20175209.2411482,401514.0
2019-08-17,441149.0,288256.0,63535915.7537725,16818757.380567,781332.0
2019-08-18,407213.0,276365.0,62740159.3489764,16497323.400871,1119322.5
2019-08-19,517545.0,330473.0,82514504.7903757,22512416.2143436,1224484.5
2019-08-20,558999.0,333304.0,77452265.232684,21381940.8221323,2023038.5
2019-08-21,599152.0,308808.0,68846457.984608,18133519.9255694,6280364.5
2019-08-22,609067.0,322453.0,71377577.7634539,18244786.7421254,389421.5
2019-08-23,564675.0,340220.0,77452265.232684,20303216.6174991,1187925.0
2019-08-24,452008.0,304481.0,80995832.9230682,20913191.154222,240976.0
2019-08-25,393555.0,288934.0,78464713.1442223,20023054.2210009,467802.0
2019-08-26,539168.0,318219.0,69352681.9403772,18051599.1536065,720769.0
2019-08-27,535379.0,325984.0,68340234.0288388,17790117.8193427,348474.5
2019-08-28,526015.0,341200.0,76439817.3211456,19285143.4357694,474198.5
2019-08-29,545362.0,346734.0,83526952.7019141,20199158.8493224,467439.0
2019-08-30,543570.0,349200.0,80995832.9230682,19625872.0325795,415821.5
2019-08-31,464447.0,342195.0,84033176.6576833,20380765.5464991,253699.5
2019-09-01,423910.0,285468.0,75959123.8204752,17386554.1806439,272054.0
2019-09-02,529944.0,327248.0,79786349.9315495,19567794.8424031,1139243.0
2019-09-03,595785.0,370631.0,87818532.8105646,22232234.965443,1481604.0
2019-09-04,544449.0,324741.0,72825124.7697365,18375693.837806,1455578.0
2019-09-05,550315.0,352410.0,88354011.6691656,22456931.6286019,2653944.0
2019-09-06,601748.0,365531.0,84605659.6589586,21464687.5948385,576297.0
2019-09-07,472297.0,314429.0,80321828.7901505,20094042.8606613,445160.5
2019-09-08,436798.0,288507.0,94779757.9723776,23644815.6797411,564011.0
2019-09-09,536567.0,316852.0,78179913.3557465,19160369.4909431,1458538.0
2019-09-10,564563.0,339858.0,97457152.2653826,23662199.3205437,993191.5
2019-09-11,556853.0,338276.0,98528109.9825847,23997270.4992307,163266.5
2019-09-12,564060.0,335868.0,84605659.6589586,20481339.8621805,299846.0
2019-09-13,546950.0,308856.0,81711974.361587,19643241.8545153,5341918.5
2019-09-14,491282.0,299894.0,91618125.6260619,20523303.2794348,228950.5
2019-09-15,422886.0,274146.0,86889448.1743942,19411747.0473599,1764134.5
2019-09-16,562077.0,347341.0,96346803.0777296,21460937.0914746,4639360.0
2019-09-17,567927.0,343778.0,87480532.8558527,19262723.365071,277088.0
2019-09-18,578686.0,363185.0,102848734.573773,22533478.5270288,778837.5
2019-09-19,552276.0,346110.0,87480532.8558527,19373703.7112655,751495.0
2019-09-20,557003.0,340929.0,89253786.9002281,19539823.5858986,562136.5
2019-09-21,493311.0,336013.0,98120057.122105,21079948.1168425,184831.5
2019-09-22,456990.0,318713.0,98120057.122105,21169975.568586,627579.0
2019-09-23,544681.0,288149.0,67383653.6862649,14647183.7982298,13895770.0
2019-09-24,596954.0,353263.0,92800294.9889788,19220354.7854656,2215602.0
2019-09-25,571599.0,347747.0,92209210.3075204,17222704.4025811,2098081.0
2019-09-26,554702.0,355775.0,102155715.0684,18142040.4350672,254018.0
2019-09-27,532292.0,303903.0,83726816.3184488,13731933.7325467,4553852.0
2019-09-28,474974.0,314433.0,100852756.01995,16399123.5708253,850233.0
2019-09-29,435119.0,285542.0,86263992.570523,14292283.4733979,196802.0
2019-09-30,540376.0,311396.0,82458228.1924117,13436667.5184307,3306909.0
2019-10-01,573854.0,337244.0,90704051.0116529,15347785.3282141,393559.0
2019-10-02,535484.0,326557.0,93875521.3267456,15983802.9460234,1181512.5
2019-10-03,525476.0,326514.0,93241227.2637271,15446657.0071901,329243.5
2019-10-04,545609.0,337222.0,93241227.2637271,15198779.2000248,1178966.0
2019-10-05,480438.0,326683.0,100218461.956931,16377861.1718337,1034778.5
2019-10-06,435006.0,277613.0,94509815.3897642,15379216.3300375,1224988.5
2019-10-07,538987.0,328803.0,98315579.7678755,15743886.0120569,262567.5
2019-10-08,534935.0,336354.0,102755638.209005,17060959.4496355,444932.0
2019-10-09,524494.0,311049.0,87532580.6965601,14626389.9733706,292373.5
2019-10-10,549668.0,345048.0,103681264.292523,17831123.6787614,443787.0
2019-10-11,547368.0,345425.0,100875176.08461,17060812.1042193,531737.0
2019-10-12,452069.0,301693.0,86002553.9695715,14021139.9221787,1124980.5
2019-10-13,417760.0,279487.0,91822275.6667605,15185999.1606783,3403525.0
2019-10-14,513254.0,304466.0,87295825.4578357,14628224.1898534,2014211.0
2019-10-15,533673.0,339698.0,98935268.8522138,16240085.9584146,890497.5
2019-10-16,545056.0,338473.0,92468911.4108927,14633533.2162171,321162.5
2019-10-17,528543.0,334105.0,96995361.6198175,15858419.0770184,320085.0
2019-10-18,518606.0,339390.0,103461719.061139,16329289.2152908,1160621.0
2019-10-19,486396.0,304736.0,91822275.6667605,14484979.8988221,693492.5
2019-10-20,437713.0,289796.0,94408818.643289,14984777.0324384,294121.5
2019-10-21,545843.0,351791.0,102815083.317007,16722180.4358311,482016.5
2019-10-22,541300.0,341464.0,109281440.758328,17496598.3543647,222950.5
2019-10-23,544470.0,349320.0,109144376.317496,17079475.3941129,3740557.5
2019-10-24,515253.0,303843.0,90520752.8588387,12594197.4342478,6799099.0
2019-10-25,570469.0,328598.0,93923788.6805996,13909079.2686761,4700766.0
2019-10-26,541095.0,305722.0,95285003.0093039,16769057.9170478,260209.5
2019-10-27,438755.0,256253.0,78269823.9004996,13879519.9511491,2194813.0
2019-10-28,540579.0,309611.0,91201360.0231908,16254462.7222859,1464647.0
2019-10-29,527526.0,307953.0,90520752.8588387,15907595.3936571,1831570.5
2019-10-30,536888.0,314163.0,91201360.0231908,15935289.7344978,380784.5
2019-10-31,504880.0,293779.0,89840145.6944865,15460313.802921,9044166.0
2019-11-01,563151.0,316187.0,88478931.3657822,15476389.7763189,1790907.5
2019-11-02,472031.0,284443.0,91201360.0231908,16052149.3645515,3896725.0
2019-11-03,465534.0,294367.0,93923788.6805996,16402669.8082591,202903.0
2019-11-04,549112.0,310979.0,89840145.6944865,15941423.7726535,3867379.5
2019-11-05,576664.0,332839.0,98007431.6667126,17451427.0960617,2846322.5
2019-11-06,559293.0,314698.0,89840145.6944865,15769410.013443,562260.0
2019-11-07,553447.0,324487.0,91737090.3690835,15970955.4356528,1198205.0
2019-11-08,541512.0,311441.0,80936306.1161364,14762408.0373763,7380017.0
2019-11-09,519291.0,306163.0,91053344.3806535,16111246.6162539,1035625.0
2019-11-10,435494.0,299712.0,104964271.994364,18896479.028929,1302000.0
2019-11-11,511673.0,326707.0,95479548.6213797,16881322.7128666,1551606.0
2019-11-12,501680.0,301382.0,85362510.3568626,14989182.4021882,11190727.0
2019-11-13,555616.0,318945.0,85362510.3568626,15067619.9304147,691992.0
2019-11-14,535548.0,350023.0,106861216.668961,18779474.737608,1253242.5
2019-11-15,575887.0,325145.0,99905752.8621059,17351278.970832,85984716.0
2019-11-16,495077.0,283468.0,93582603.9467827,15864379.2041146,46270862.0
2019-11-17,430853.0,264370.0,97376493.2959766,16582477.2990228,2639557.0
2019-11-18,510494.0,304671.0,88524084.8145242,14963381.5186087,14199973.0
2019-11-19,561226.0,327630.0,92950289.0552504,15599060.2593914,2350974.0
2019-11-20,525739.0,321086.0,89788714.5975888,14807093.0673851,518820.5
2019-11-21,584765.0,323954.0,87143254.9641945,13715760.945241,1797671.5
2019-11-22,607299.0,310539.0,85127203.6530772,12538677.9776505,585044.5
2019-11-23,514757.0,306424.0,111568229.030169,16178363.034655,649316.0
2019-11-24,436089.0,267368.0,84482300.5950993,11832812.5764915,278080.5
2019-11-25,495578.0,279470.0,80612882.2472322,11205569.8205629,19280353.0
2019-11-26,576620.0,321310.0,78678173.0732986,11167150.5679495,11653065.0
2019-11-27,566552.0,317597.0,89641525.0589222,12848987.4919461,1409950.5
2019-11-28,533010.0,309623.0,105119198.450391,15917751.9149121,1314208.0
2019-11-29,543960.0,311290.0,87706815.8849886,14142605.488628,6367657.5
2019-11-30,493866.0,277458.0,81257785.30521,12281980.5701858,1720677.0
2019-12-01,468193.0,274621.0,89641525.0589222,12925726.3722973,863635.0
2019-12-02,552276.0,314730.0,93510943.4067893,13446041.6564058,3684741.5
2019-12-03,565368.0,336512.0,101894683.160501,14637722.1146156,328328.0
2019-12-04,569753.0,337284.0,107698810.682302,15591131.4044838,160011.5
2019-12-05,535061.0,311468.0,93386357.4980277,13451289.4192284,1344455.5
2019-12-06,534431.0,315386.0,92816137.3771571,13603961.7470767,697322.0
2019-12-07,465570.0,285284.0,99217250.2997196,15286888.4929326,258822.0
2019-12-08,434939.0,278853.0,94736471.2539258,13969510.4009207,196078.5
2019-12-09,538820.0,313629.0,94736471.2539258,13970881.9664841,6011037.0
2019-12-10,548706.0,320064.0,94736471.2539258,13646564.1053916,699426.5
2019-12-11,521113.0,291248.0,84494690.5778258,12062018.8328855,1599860.5
2019-12-12,531404.0,311795.0,85134801.870082,12076200.2025003,433978.5
2019-12-13,547987.0,322888.0,97296916.4229509,14060284.4659923,314505.0
2019-12-14,475246.0,293496.0,96656805.1306946,13824044.9576452,763647.5
2019-12-15,434034.0,263441.0,79373800.2397757,11126047.8730105,4888217.5
2019-12-16,549300.0,327085.0,100497472.884232,14132643.7105247,1878695.5
2019-12-17,557300.0,319254.0,90255692.208132,12121833.9540971,8015728.0
2019-12-18,560284.0,314249.0,85774913.1623382,11695182.7772287,987390.5
2019-12-19,539310.0,319555.0,100622310.115052,14591652.0228841,1117492.5
2019-12-20,539310.0,332657.0,100413778.963629,14124384.4575268,2074347.5
2019-12-21,479841.0,311118.0,113287340.369223,15844785.3183124,884966.5
